conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.82655E+18,Thu Aug 22 23:46:10 +0000 2024,0,@TXT_13EOMGYU AYOK MOAAAA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,TXT_13EOMGYU,in,Konoha,0,0,0,https://x.com/eemamiya/status/1826767852973818056,1.26846E+18,eemamiya
1.82662E+18,Thu Aug 22 23:46:10 +0000 2024,0,@yoon_doljjongie #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,yoon_doljjongie,qme,only enhypen,0,0,0,https://x.com/jasukejjang/status/1826767852806066230,1.65515E+18,jasukejjang
1.82676E+18,Thu Aug 22 23:46:09 +0000 2024,0,@chcolatepudding banyak ya cerita org dulu yg sakit2an karena namanya ga cocok wkwkwk #MenjagaPutusanMK #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,chcolatepudding,in,,0,1,1,https://x.com/shennrickyy_/status/1826767847244370298,1.51004E+18,shennrickyy_
1.82662E+18,Thu Aug 22 23:46:08 +0000 2024,0,@xyzzyeon ️️️️️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,xyzzyeon,qme,,0,0,0,https://x.com/choicejjun/status/1826767842752245881,1.81532E+18,choicejjun
1.82666E+18,Thu Aug 22 23:46:07 +0000 2024,0,@convomf BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,convomf,in,"PA, INFP",0,0,0,https://x.com/beyaahe/status/1826767840403488822,704188501,beyaahe
1.82664E+18,Thu Aug 22 23:46:06 +0000 2024,0,@lhsploopy #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,lhsploopy,qme,,0,0,0,https://x.com/aecocoo/status/1826767837714940323,1.55583E+18,aecocoo
1.82676E+18,Thu Aug 22 23:46:06 +0000 2024,0,@tanyarlfes BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat,1.82677E+18,,tanyarlfes,in,,0,0,0,https://x.com/itszdaynr/status/1826767837471670500,1.21416E+18,itszdaynr
1.82676E+18,Thu Aug 22 23:46:05 +0000 2024,0,@nctzenbase Haechan #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nctzenbase,en,,0,0,0,https://x.com/leechocoball/status/1826767833642270903,1.71931E+18,leechocoball
1.82677E+18,Thu Aug 22 23:46:04 +0000 2024,0,#PeringatanDarurat #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #IndonesiaEmergencyDemocracy https://t.co/esjDYWt03U,1.82677E+18,https://pbs.twimg.com/media/GVn7qN4bgAMAspC.jpg,,qme,,0,0,0,https://x.com/SastreMangalya/status/1826767829175357588,1.46195E+18,SastreMangalya
1.82676E+18,Thu Aug 22 23:46:02 +0000 2024,0,@tanyakanrl BATALKAN BUKAN TUNDA!!! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,in,🌏,0,0,0,https://x.com/Singulareety/status/1826767820535071111,1.399E+18,Singulareety
1.82658E+18,Thu Aug 22 23:46:02 +0000 2024,0,@beomskuy Pak polisi... Tugas utama kalian itu melindungi rakyat loh pak #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,beomskuy,in,r,0,0,0,https://x.com/winzershin/status/1826767820224639381,3017855706,winzershin
1.82663E+18,Thu Aug 22 23:46:01 +0000 2024,0,@hecanoona BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,hecanoona,in,"PA, INFP",0,0,0,https://x.com/beyaahe/status/1826767816177180726,704188501,beyaahe
1.82676E+18,Thu Aug 22 23:46:01 +0000 2024,0,@tanyakanrl BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,in,not shipper,0,0,0,https://x.com/ynwggirl/status/1826767814700793952,1.75864E+18,ynwggirl
1.82654E+18,Thu Aug 22 23:45:59 +0000 2024,0,@tanyakanrl BATALKAN BUKAN TUNDA ‼️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,in,Wrong Road,0,0,0,https://x.com/a1fabet4/status/1826767807721443407,1.4389E+18,a1fabet4
1.82653E+18,Thu Aug 22 23:45:59 +0000 2024,0,@nctzenbase BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nctzenbase,in,"Seoul, Republic of Korea",0,0,0,https://x.com/littlepeople13_/status/1826767807159435266,1.11113E+18,littlepeople13_
1.82676E+18,Thu Aug 22 23:45:57 +0000 2024,0,@tanyarlfes BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,in,she/her,0,0,0,https://x.com/ianmkhcnie/status/1826767799563546649,1.70098E+18,ianmkhcnie
1.82661E+18,Thu Aug 22 23:45:57 +0000 2024,0,@kaiyaalora #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,qme,"8teen, selective.",0,0,0,https://x.com/tribbiye/status/1826767797713862733,1.3619E+18,tribbiye
1.82676E+18,Thu Aug 22 23:45:57 +0000 2024,0,@convomf Gatau caranya mengayomi masyarakay emg #MenjagaPutusanMK #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,convomf,in,,0,0,0,https://x.com/starlightwall/status/1826767796707205485,1.48991E+18,starlightwall
1.82677E+18,Thu Aug 22 23:45:57 +0000 2024,0,#PeringatanDarurat #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #IndonesiaEmergencyDemocracy https://t.co/DuVpX5jo8F,1.82677E+18,https://pbs.twimg.com/media/GVn7oW3akAA3FWH.jpg,,qme,,0,0,0,https://x.com/SastreMangalya/status/1826767796652618192,1.46195E+18,SastreMangalya
1.82655E+18,Thu Aug 22 23:45:56 +0000 2024,0,@1998ur_ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,1998ur_,qme,,0,0,0,https://x.com/tyasvin/status/1826767795440550088,1.45303E+18,tyasvin
1.82653E+18,Thu Aug 22 23:45:56 +0000 2024,0,@starfess BATALKAN BUKAN DITUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,starfess,in,saturn ,0,0,0,https://x.com/onleyyu/status/1826767794656182400,1.60041E+18,onleyyu
1.82677E+18,Thu Aug 22 23:45:56 +0000 2024,0,@aestronomus #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,aestronomus,qme,eriday ♀️,0,0,1,https://x.com/heysingmik/status/1826767794190618761,1.68148E+18,heysingmik
1.82676E+18,Thu Aug 22 23:45:54 +0000 2024,0,@tanyakanrl SEMANGAT. BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,in,sfs🔅,0,0,0,https://x.com/osengbisnis/status/1826767787723030816,1.61519E+18,osengbisnis
1.82664E+18,Thu Aug 22 23:45:54 +0000 2024,0,@heeuftw #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,heeuftw,qme,,0,0,0,https://x.com/burvbery/status/1826767787207151733,8.6402E+17,burvbery
1.82677E+18,Thu Aug 22 23:45:54 +0000 2024,0,@tanyarlfes BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,in,,0,0,0,https://x.com/goldenkoocs/status/1826767786561159626,1.30859E+18,goldenkoocs
1.82677E+18,Thu Aug 22 23:45:54 +0000 2024,0,PERINGATAN DARURAT LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! jangan biarkan masa depan kita direnggut oleh mereka. #KawalPutusanMk #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy https://t.co/yNcyVyBEVp,1.82677E+18,https://pbs.twimg.com/media/GVn7nqqbQAEqLq_.jpg,,in,,0,0,0,https://x.com/lvnopp/status/1826767784786948509,1.59881E+18,lvnopp
1.82677E+18,Thu Aug 22 23:45:51 +0000 2024,0,KEMBALIKAN TEMAN TEMAN KAMI!! KAMI BUTUH BATAL BUKAN TUNDA! #KawalPutusanMk #KawalDemokrasiIndonesia #TolakPilkadaAsal2an #TolakPolitikDinasti #PeringatanDarurat #RIPDemocracy,1.82677E+18,,,in,,0,0,0,https://x.com/dindindiridirii/status/1826767774452252985,1.07399E+18,dindindiridirii
1.82675E+18,Thu Aug 22 23:45:51 +0000 2024,0,@chonlo_lolo @_GemFourth @DivHumas_Polri KEMBALIKAN TEMAN TEMAN KAMI‼️‼️ @DivHumas_Polri #MenjagaPutusanMK #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,chonlo_lolo,in,homophobic do not interact.,0,0,0,https://x.com/gemiyakkiss/status/1826767773068124168,1.48955E+18,gemiyakkiss
1.82666E+18,Thu Aug 22 23:45:50 +0000 2024,0,@tanyarlfes MANUSIA BIADABBB BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,in,"PA, INFP",0,0,0,https://x.com/beyaahe/status/1826767770392186975,704188501,beyaahe
1.82664E+18,Thu Aug 22 23:45:49 +0000 2024,0,@jungaheon BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,jungaheon,in,,0,0,0,https://x.com/alwaysshua__/status/1826767765287698845,1.62172E+18,alwaysshua__
1.8267E+18,Thu Aug 22 23:45:41 +0000 2024,0,@CNNIndonesia GUNA BUST NYULIK TUH APASIH BAHLUL #KawalPutusanMK #MenjagaPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,CNNIndonesia,in,"Milan, IL",0,0,0,https://x.com/dlciuz/status/1826767732848971891,1.48926E+18,dlciuz
1.82655E+18,Thu Aug 22 23:45:39 +0000 2024,0,@tanyarlfes LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,in,nominist,0,0,0,https://x.com/noumbil/status/1826767724640641522,1.47462E+18,noumbil
1.82676E+18,Thu Aug 22 23:45:39 +0000 2024,0,@tanyarlfes BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,in,,0,0,0,https://x.com/D0doyoungi/status/1826767721385910652,1.71861E+18,D0doyoungi
1.82651E+18,Thu Aug 22 23:45:38 +0000 2024,0,@clairdeluxe ️️KAMI BUTUH DIBATALKAN BUKAN DITUNDA️️ LAWAN! JANGAN LENGAH️️️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,clairdeluxe,in,,0,0,0,https://x.com/darkskyw1tch/status/1826767720228290649,1.39359E+18,darkskyw1tch
1.82676E+18,Thu Aug 22 23:45:35 +0000 2024,1,@blairwalxdorf @jokowi BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,blairwalxdorf,in,,0,0,1,https://x.com/caffeinnvn/status/1826767707351798076,1.64885E+18,caffeinnvn
1.82662E+18,Thu Aug 22 23:45:34 +0000 2024,0,@caratstalk BATALKAN BUKAN TUNDA #kawalkeputusanMK #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinastiJokowi #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,caratstalk,in,,0,0,0,https://x.com/__sibungsu__/status/1826767703811784746,1.67607E+18,__sibungsu__
1.82664E+18,Thu Aug 22 23:45:32 +0000 2024,0,@convomf BATALKAN BUKAN TUNDA‼️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,convomf,in,renjun♡,0,0,0,https://x.com/yellowmoomin_23/status/1826767691916738600,1.61782E+18,yellowmoomin_23
1.82676E+18,Thu Aug 22 23:45:31 +0000 2024,0,@tanyakanrl BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,in,,0,0,0,https://x.com/itszdaynr/status/1826767690192879735,1.21416E+18,itszdaynr
1.82653E+18,Thu Aug 22 23:45:30 +0000 2024,0,@quokkaaraa #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,quokkaaraa,qme,,0,0,0,https://x.com/tyasvin/status/1826767685608505863,1.45303E+18,tyasvin
1.82676E+18,Thu Aug 22 23:45:30 +0000 2024,0,@tanyakanrl SEMANGAT. BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,in,,0,0,0,https://x.com/alpukanyare/status/1826767685604311121,1.78966E+18,alpukanyare
1.8266E+18,Thu Aug 22 23:45:30 +0000 2024,0,@beomskuy #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,beomskuy,qme,"Jakarta Timur, DKI Jakarta",0,0,0,https://x.com/kdaydream__/status/1826767684727718283,1.1409E+18,kdaydream__
1.82648E+18,Thu Aug 22 23:45:29 +0000 2024,0,@HAIKYUUFESS azab buat mulyono sekeluarga! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,HAIKYUUFESS,in,,0,0,0,https://x.com/xyrbleeps/status/1826767682160787875,1.14786E+18,xyrbleeps
1.82664E+18,Thu Aug 22 23:45:29 +0000 2024,0,@convomf #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,convomf,qme,,0,0,0,https://x.com/zlovmatcha/status/1826767681259012338,1.40105E+18,zlovmatcha
1.82675E+18,Thu Aug 22 23:45:29 +0000 2024,0,@your_ptr Pagi cynkkk #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,your_ptr,in,Junmyeon’s heart,0,0,0,https://x.com/jjeddeonu22/status/1826767680650842155,1.74687E+18,jjeddeonu22
1.82676E+18,Thu Aug 22 23:45:29 +0000 2024,0,@nctzenbase @onyourmarkeuz #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nctzenbase,qme,"West Java, Indonesia",0,0,0,https://x.com/onyourmarkeuz/status/1826767680386597093,1.60502E+18,onyourmarkeuz
1.82654E+18,Thu Aug 22 23:45:28 +0000 2024,0,@starfess BATALKAN BUKAN TUNDA ‼️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,starfess,in,Wrong Road,0,0,0,https://x.com/a1fabet4/status/1826767677396058622,1.4389E+18,a1fabet4
1.82676E+18,Thu Aug 22 23:45:27 +0000 2024,0,@tanyakanrl BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,in,,0,0,0,https://x.com/lladx98/status/1826767674212581660,1.57642E+18,lladx98
1.82677E+18,Thu Aug 22 23:45:27 +0000 2024,0,@winteuzim sarapan trus minum obatt yaa jangan lupa air putih yang banyakk juga #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #Indonesiaemergencydemocracy,1.82677E+18,,winteuzim,in,suka jbjb🙌🏻,0,1,1,https://x.com/chillhwan/status/1826767671997989106,1.70794E+18,chillhwan
1.82661E+18,Thu Aug 22 23:45:27 +0000 2024,0,@BYDMFVGRL BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,BYDMFVGRL,in,,0,0,0,https://x.com/camberweil/status/1826767670907470001,1.50651E+18,camberweil
1.82661E+18,Thu Aug 22 23:45:26 +0000 2024,0,@abcdenhaipen BATALKAN BUKAN DITUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,abcdenhaipen,in,saturn ,0,0,0,https://x.com/onleyyu/status/1826767669191938206,1.60041E+18,onleyyu
1.82676E+18,Thu Aug 22 23:45:26 +0000 2024,0,@tanyakanrl KAWAL SAMPAI KETOK PALU! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,in,"East Java, Indonesia",0,0,0,https://x.com/_butterflyssky/status/1826767667254231133,1.72222E+18,_butterflyssky
1.82665E+18,Thu Aug 22 23:45:26 +0000 2024,0,@precumv MIE AYAMM #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,deemokrasi,in,ƙׁׅ֑ᨵׁׅᨵׁׅᨰׁׅꪱׁׅ⨍ꫀׁׅܻ,0,0,0,https://x.com/bunokooya/status/1826767666545324039,1.7171E+18,bunokooya
1.82677E+18,Thu Aug 22 23:45:26 +0000 2024,25,️ Sebelum makin tercekik #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy https://t.co/sKA8ENRWJu,1.82677E+18,https://pbs.twimg.com/media/GVn7fWBbMAARsDx.jpg,,in,Between the real world,0,0,13,https://x.com/ItsMi99/status/1826767666465701898,2705656026,ItsMi99
1.82676E+18,Thu Aug 22 23:45:25 +0000 2024,0,@kaigyuflsss Gmorning syangg have a nice day! Meskin negara smrwt #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,kaigyuflsss,en,,0,0,0,https://x.com/tataaamalik/status/1826767663869427909,1.40806E+18,tataaamalik
1.82677E+18,Thu Aug 22 23:45:24 +0000 2024,0,Selamat pagi semangat untuk hari ini #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinastiJokowi #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,in,,0,0,0,https://x.com/languatge/status/1826767661851967946,3268770001,languatge
1.82653E+18,Thu Aug 22 23:45:24 +0000 2024,0,@nct_menfess #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nct_menfess,qme,,0,0,0,https://x.com/lrsny/status/1826767661524832596,1.67517E+18,lrsny
1.82663E+18,Thu Aug 22 23:45:24 +0000 2024,0,@1998ur_ BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,1998ur_,in,"Seoul, Republic of Korea",0,0,0,https://x.com/littlepeople13_/status/1826767660094554550,1.11113E+18,littlepeople13_
1.82652E+18,Thu Aug 22 23:45:24 +0000 2024,0,@17CARATS_INA BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,17CARATS_INA,in,"PA, INFP",0,0,0,https://x.com/beyaahe/status/1826767659616403536,704188501,beyaahe
1.82657E+18,Thu Aug 22 23:45:23 +0000 2024,0,@literarybase BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy #IndonesiaDaruratDemokrasi,1.82677E+18,,literarybase,in,"47.6062° N, 122.3321° W",0,0,0,https://x.com/pocongtenggelam/status/1826767655342354714,1.57473E+18,pocongtenggelam
1.82677E+18,Thu Aug 22 23:45:22 +0000 2024,0,@hsheegrl #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,hsheegrl,qme,,0,0,0,https://x.com/aecocoo/status/1826767652502864092,1.55583E+18,aecocoo
1.82662E+18,Thu Aug 22 23:45:21 +0000 2024,0,@yoon_doljjongie BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,yoon_doljjongie,in,,0,0,0,https://x.com/jwijiee_/status/1826767648950288488,1.75378E+18,jwijiee_
1.82658E+18,Thu Aug 22 23:45:21 +0000 2024,0,@flowerin_21 BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,flowerin_21,in,the hills,0,0,0,https://x.com/ailurikeuujs/status/1826767645787783618,1.444E+18,ailurikeuujs
1.82677E+18,Thu Aug 22 23:45:20 +0000 2024,1,Stay safe buat kalian yg demo dan buat abang dividio (cr on vidio) #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy https://t.co/ziAD60bHAr,1.82677E+18,https://pbs.twimg.com/ext_tw_video_thumb/1826767479504601089/pu/img/nQehMO9A_39zrCKq.jpg,,in,,0,0,0,https://x.com/chocomint_the/status/1826767643959066721,1.49611E+18,chocomint_the
1.82677E+18,Thu Aug 22 23:45:18 +0000 2024,1,@terluvie BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,terluvie,in,,0,0,1,https://x.com/caffeinnvn/status/1826767635545292964,1.64885E+18,caffeinnvn
1.82677E+18,Thu Aug 22 23:45:17 +0000 2024,0,#KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,qht,,0,0,0,https://x.com/nowmoyuu/status/1826767629492846803,1.79216E+18,nowmoyuu
1.82677E+18,Thu Aug 22 23:45:16 +0000 2024,0,RESPECT ‼️ @eaJPark BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,in,Lumicity,0,0,0,https://x.com/stlobelixuxi/status/1826767625239822691,1.39212E+18,stlobelixuxi
1.82676E+18,Thu Aug 22 23:45:15 +0000 2024,0,@tanyarlfes stay safe ya teman temannn #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,in,,0,0,1,https://x.com/naelyina/status/1826767624195473844,1.00501E+18,naelyina
1.82658E+18,Thu Aug 22 23:45:15 +0000 2024,0,@hanIogys ️️KAMI BUTUH DIBATALKAN BUKAN DITUNDA️️ LAWAN! JANGAN LENGAH️️️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,hanIogys,in,,0,0,0,https://x.com/darkskyw1tch/status/1826767623784464761,1.39359E+18,darkskyw1tch
1.82675E+18,Thu Aug 22 23:45:15 +0000 2024,0,@tanyarlfes BATALKAN BUKAN DITUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,in,saturn ,0,0,0,https://x.com/onleyyu/status/1826767622454870315,1.60041E+18,onleyyu
1.82654E+18,Thu Aug 22 23:45:14 +0000 2024,0,@tanyakanrl #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,qme,,0,0,0,https://x.com/lrsny/status/1826767618038186036,1.67517E+18,lrsny
1.82677E+18,Thu Aug 22 23:45:13 +0000 2024,0,@aestronomus #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,aestronomus,qme,,0,0,1,https://x.com/wontfeeldown/status/1826767615844561080,1.79781E+18,wontfeeldown
1.8266E+18,Thu Aug 22 23:45:13 +0000 2024,0,@sajoersoep BATALKAN BUKAN TUNDA ‼️ #kawalkeputusanMK #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinastiJokowi #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,enpedepe,in,caratland💎daengnyangz💚💜,0,0,0,https://x.com/1kyeomila/status/1826767614632493192,1.50576E+18,1kyeomila
